Id,Name,Type,Price,Mall,2026-07-22 01:27:08
17193002,ASUS Pro H610T/CSM D4 코잇 (벌크),120W 어댑터,203300,4몰,
17395088,ECS DURATHON2 H610H7-M2 코잇,,102350,4몰,
17438588,MSI MAG B560 토피도 해외구매,,339000,3몰,
17529074,라즈베리파이 3B 아크릴 케이스,,3100,1몰,
17529134,아두이노 CDS 조도 센서 GL5537,,50,15몰,
17541950,ASUS Pro H610T/CSM D4 아이보라 (벌크),기본,191200,2몰,
17662394,MSI MAG B660M 박격포 WIFI DDR4 (해외구매),,432580,1몰,
17697992,GIGABYTE H610I D4 듀러블에디션 피씨디렉트,,162000,88몰,
17700305,NVIDIA Jetson AGX Orin Developer Kit (해외구매),,3158010,22몰,
17743769,B660 DDR4 (중고),,156000,1몰,
17792948,ASRock H610M-HDV/M.2 R2.0 D4 디앤디컴,,89480,123몰,
17793371,ASRock H610M-HVS/M.2 R2.0 D4 디앤디컴,,85010,106몰,
17831603,ASRock H610M-HDV/M.2 R2.0 D4 디앤디컴 (벌크),,89160,23몰,
17847224,ASRock H610M-HDV/M.2 R2.0 D4 에즈윈,,104330,3몰,
17847233,ASRock H610M-HDV/M.2 R2.0 D4 에즈윈 (벌크),,87890,103몰,
17847254,ASRock H610M-HVS/M.2 R2.0 D4 에즈윈 (벌크),,83140,8몰,
17915426,GIGABYTE X670 AORUS ELITE AX 제이씨현,,279000,1몰,
17926748,ASUS ROG STRIX X670E-A GAMING WIFI STCOM,,435000,72몰,
17926787,ASUS ROG STRIX X670E-A GAMING WIFI 대원씨티에스,,421940,21몰,
17968601,ASRock C621A WS 에즈윈,,1496990,2몰,
17970146,GIGABYTE B650 AORUS ELITE AX 피씨디렉트,,216140,2몰,
17970338,GIGABYTE B650M AORUS ELITE 제이씨현,,168560,10몰,
17971178,MSI MPG B650 카본 WIFI,,861000,1몰,
17971181,MSI MAG B650 토마호크 WIFI,,253960,201몰,
17971184,MSI PRO B650M-A WIFI,,164330,239몰,
17971187,MSI MAG B650M 박격포 WIFI,,203190,276몰,
17971196,ASRock B650 PG Lightning 디앤디컴,,323750,2몰,
17971202,ASRock B650 Pro RS 디앤디컴,,379000,1몰,
17971247,ASRock B650 Pro RS 에즈윈,,329000,2몰,
17971253,ASRock B650M PG Riptide 에즈윈,,299000,1몰,
17971604,ASRock B650M PG Riptide 대원씨티에스,,159500,137몰,
18007478,ASRock B650E PG Riptide WiFi 대원씨티에스,,355100,3몰,
18007499,ASRock B650E 스틸레전드 WiFi 대원씨티에스,,438970,1몰,
18021491,ASUS TUF Gaming B650M-PLUS WIFI 대원씨티에스,,242300,1몰,
18021662,ASUS TUF Gaming B650-PLUS WIFI 대원씨티에스,,377200,1몰,
18021842,ASUS ROG STRIX B650-A GAMING WIFI 대원씨티에스,,288320,101몰,
18036965,MSI B550M PRO-VDH WIFI (해외구매),,170230,16몰,
18044519,ASUS TUF Gaming B650M-PLUS STCOM,,219000,11몰,
18044522,ASUS TUF Gaming B650M-PLUS WIFI STCOM,,256210,126몰,
18044558,ASUS TUF Gaming B650-PLUS WIFI STCOM,,259360,12몰,
18044567,ASUS ROG STRIX B650-A GAMING WIFI STCOM,,364000,4몰,
18044582,ASUS ROG STRIX B650E-E GAMING WIFI STCOM,,476500,1몰,
18052340,ASRock Z790 PG Lightning D5 에즈윈,,346800,6몰,
18054803,ASUS PRIME Z790-P-CSM 코잇,,347990,134몰,
18054881,ASUS PRIME Z790-P WIFI-CSM 코잇,,389750,109몰,
18059849,ASUS ROG MAXIMUS Z790 HERO STCOM,,1186000,2몰,
18060353,ASRock Z790 Pro RS D5 디앤디컴,,351000,4몰,
18060380,MSI PRO Z790-A WIFI DDR4,,390890,1몰,
18109313,MSI PRO H610M-E DDR4,,87980,171몰,
18112316,GIGABYTE Z790 AORUS ELITE 제이씨현,,239180,3몰,
18113015,GIGABYTE B650M AORUS ELITE AX 피씨디렉트,,314900,2몰,
18128375,ASUS PRIME B650-PLUS STCOM,,340000,3몰,
18165161,GIGABYTE B650M AORUS ELITE 피씨디렉트,,166000,1몰,
18169316,ASUS ROG MAXIMUS Z790 HERO (해외구매),,1541000,1몰,
18172115,MSI MPG B650 엣지 WIFI,,329000,4몰,
18173051,ASUS ROG STRIX B650E-F GAMING WIFI STCOM,,459000,2몰,
18189497,GIGABYTE B650 AORUS ELITE 피씨디렉트,,220350,11몰,
18204728,MSI MPG B650 엣지 WIFI (해외구매),,287600,2몰,
18222194,MSI PRO B660M-A WIFI DDR4 (해외구매),,325660,2몰,
18222278,MSI PRO B660M-A WIFI (해외구매),,458900,1몰,
18222359,MSI MPG X670E 카본 WiFi (해외구매),,555430,7몰,
18223226,MSI MAG B650 토마호크 WIFI (해외구매),,289590,4몰,
18254819,ASUS ROG MAXIMUS Z790 HERO 코잇,,1038490,89몰,
18261176,GIGABYTE Z790 AORUS ELITE AX 피씨디렉트,,450000,1몰,
18261245,GIGABYTE Z790 UD 피씨디렉트,,310340,151몰,
18264857,GIGABYTE Z790 AORUS ELITE AX 제이씨현,,450000,1몰,
18265187,GIGABYTE Z790 UD 제이씨현,,298000,3몰,
18265715,ASUS ROG STRIX B650E-F GAMING WIFI 대원씨티에스,,593000,1몰,
18301766,MSI PRO H610M-G DDR4 (해외구매),,117600,16몰,
18342989,MSI MEG Z790 에이스 (해외구매),,1435780,1몰,
18344078,GIGABYTE Z790 AORUS ELITE AX (해외구매),,433470,2몰,
18344240,GIGABYTE B650M AORUS ELITE AX (해외구매),,342000,3몰,
18348485,ASRock Z790 Pro RS WiFi D5 에즈윈,,389000,1몰,
18397403,GIGABYTE B560M AORUS PRO AX (해외구매),,215130,2몰,
18398498,ASUS TUF Gaming B560M-PLUS WIFI (해외구매),,257800,4몰,
18403331,ASRock A520M-HDV 대원씨티에스,,66700,15몰,
18449468,MSI MPG B650I 엣지 WIFI (해외구매),,392060,3몰,
18460412,GIGABYTE Z790 AORUS XTREME 제이씨현,,1550000,1몰,
18485645,ASRock Z790 Pro RS WiFi D5 디앤디컴,,354000,1몰,
18523409,ASUS PRIME H610M-K D4 아이보라,,83960,7몰,
18646154,ASRock B760M PG SONIC WiFi D5 에즈윈,,180000,1몰,
18649997,GIGABYTE B760M AORUS ELITE 제이씨현,,190000,6몰,
18650483,GIGABYTE B760M DS3H D4 제이씨현,,125930,250몰,
18651431,GIGABYTE B760M AORUS ELITE 피씨디렉트,,190000,11몰,
18651506,GIGABYTE B760M AORUS ELITE AX 피씨디렉트,,238280,2몰,
18651545,GIGABYTE B760M AORUS ELITE D4 피씨디렉트,,188870,2몰,
18651560,GIGABYTE B760M DS3H D4 피씨디렉트,,129990,207몰,
18652442,ASUS PRIME B760M-K D4 코잇,,132050,122몰,
18652511,ASUS EX B760M-V5 D4 코잇,,129290,101몰,
18652865,MSI MAG B760 토마호크 WIFI,,227990,195몰,
18652889,MSI PRO B760M-P DDR4,,126000,93몰,
18652895,ASUS PRIME B760M-K D4 STCOM,,134980,117몰,
18652898,ASUS PRIME B760M-A D4 STCOM,,146780,130몰,
18662789,ASUS ROG STRIX B760-I GAMING WIFI STCOM,,400000,3몰,
18663323,COLORFUL BATTLE-AX B760M-PLUS V20 D5 STCOM,,154710,111몰,
18663455,GIGABYTE H610M K D4 피씨디렉트,,75230,206몰,
18670778,GIGABYTE H610M K D4 제이씨현,,73000,232몰,
18716924,ASUS ROG STRIX B760-I GAMING WIFI 코잇,,389000,9몰,
18718829,ASRock B650 Pro RS 대원씨티에스,,307390,4몰,
18725312,ASUS PRIME B760M-K D4 인텍앤컴퍼니,,139000,1몰,
18781991,GIGABYTE B760M DS3H 피씨디렉트,,151720,24몰,
18813608,GIGABYTE B760M DS3H 제이씨현,,139000,12몰,
18917408,X470 (중고),,84000,12몰,
19163258,ASUS PRIME B650M-A II STCOM,,225990,97몰,
19170107,GIGABYTE H610M S2H V2 D4 듀러블에디션 피씨디렉트,,110760,121몰,
19240112,ECS H610H7-TI5 코잇,기본,165000,1몰,
19241759,MSI PRO B760M-A WIFI,,155550,227몰,
19242146,GIGABYTE H610M S2H V2 D4 듀러블에디션 제이씨현,,110190,215몰,
19306598,ASUS TUF Gaming B760-PLUS WIFI 인텍앤컴퍼니,,442140,1몰,
19429325,ASUS PRIME B760-PLUS STCOM,,288000,1몰,
19431530,GIGABYTE A520M K V2 피씨디렉트,,62610,206몰,
19498640,ASRock B760M Pro RS D5 디앤디컴,,156480,153몰,
19523846,COLORFUL H610M-E M.2 V20 D4 STCOM,,77740,95몰,
19536062,ASRock B760M Pro RS D5 에즈윈,,146570,195몰,
19536692,ASRock B650M-HDV/M.2 에즈윈,,186680,1몰,
19556732,ASUS PRO WS W680-ACE IPMI STCOM,,713660,130몰,
19556996,ASUS PRO WS W680-ACE STCOM,,589080,121몰,
19605602,ASUS PRIME B760M-A STCOM,,155980,122몰,
19610558,GIGABYTE H610M S2H 듀러블에디션 제이씨현,,135000,1몰,
19619507,GIGABYTE H610M H 듀러블에디션 제이씨현,,125000,1몰,
19627397,ASRock B550M Phantom Gaming 4 대원씨티에스,,109870,135몰,
