Id,Name,Type,Price,Mall,2026-05-15 17:53:01
28620374,지포스 RTX 4070 D6X 12GB (중고),,980000,1몰,
28624916,AFOX 지포스 GT1030 L5 D5 2GB LP 디앤디컴,,119000,112몰,
28809323,액슬 지포스 G210 D3 1GB 에즈윈,,26470,133몰,
28809503,액슬 지포스 GT1030 D5 2GB 에즈윈,,115370,133몰,
28809677,액슬 지포스 GT730 클래식 D3 2GB 에즈윈,,63340,125몰,
28810250,액슬 지포스 GTX1050 Ti D5 4GB 에즈윈,,182950,131몰,
29402165,STCOM 라데온 RX 580 2048SP Gaming D5 8GB,,182680,125몰,
29825429,TAGER 지포스 GTX 1660 SUPER Dual D6 6GB,,277000,1몰,
29952371,이도디스플레이 지포스 GTX 1660 SUPER RAGE-X II D6 6GB DUAL,,280630,98몰,
30105218,액슬 라데온 RX 580 2048SP D5 8GB R2 에즈윈,,181470,147몰,
32076674,액슬 지포스 RTX 3070 Ti D6X 8GB 에즈윈,,613680,138몰,
32127929,PNY 지포스 RTX 4090 VERTO D6X 24GB Triple 제이씨현,,2975000,1몰,
32468312,이엠텍 지포스 RTX 4070 SUPER STORM X Dual OC D6X 12GB,,2921820,1몰,
32493785,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 제이씨현,,5238630,2몰,
32494484,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 피씨디렉트,,5238630,2몰,
32861312,MSI 지포스 RTX 4070 SUPER 게이밍 X 슬림 D6X 12GB 트라이프로져3,,2612750,2몰,
33366437,액슬 지포스 RTX 3070 D6 8GB White 에즈윈,,570280,140몰,
33384806,갤럭시 GALAX 지포스 RTX 4060 2X OC V2 D6 8GB,,930000,4몰,
33989591,이엠텍 지포스 RTX 4080 SUPER GAMING PRO D6X 16GB,,4332710,2몰,
33989666,이엠텍 지포스 RTX 4080 SUPER BLACK STORM OC D6X 16GB,,4332710,2몰,
34373414,COLORFUL 지포스 RTX 3050 토마호크 DUO D6 6GB,,316000,1몰,
34816172,NVIDIA RTX 5000 Ada Generation D6 32GB,,7294920,15몰,
34816340,MSI 지포스 RTX 3050 벤투스 2X OC D6 6GB,,384990,4몰,
34817240,MAXSUN 라데온 RX 580 2048SP 빅맥 화이트 D5 8GB 디앤디컴,,142000,1몰,
34848809,NVIDIA RTX 5000 Ada Generation D6 32GB (병행수입),,6599980,100몰,
35231552,PowerColor 라데온 RX 7800 XT Hellhound D6 16GB 대원씨티에스,,6354000,9몰,
35813972,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 인텍앤컴퍼니,,348990,18몰,
36709025,AFOX 지포스 G210 D3 512MB 대원씨티에스,,22720,106몰,
36709184,AFOX 지포스 GTX 1650 D6 4GB 대원씨티에스,,295460,25몰,
