Id,Name,Type,Price,Mall,2026-06-13 18:11:05
122667989,Sandisk Optimus GX PRO 850X M.2 NVMe,1TB,598340,19몰,598원/1GB
122668134,Sandisk Optimus GX PRO 850X 히트싱크 M.2 NVMe,8TB,4909000,9몰,614원/1GB
122668158,Sandisk Optimus GX PRO 850X 히트싱크 M.2 NVMe,4TB,2465000,9몰,616원/1GB
122668191,Sandisk Optimus GX PRO 850X 히트싱크 M.2 NVMe,2TB,1253000,9몰,627원/1GB
122668205,Sandisk Optimus GX PRO 850X 히트싱크 M.2 NVMe,1TB,636000,9몰,636원/1GB
122668290,Sandisk Optimus GX PRO 8100 M.2 NVMe,8TB,5084000,9몰,636원/1GB
122668313,Sandisk Optimus GX PRO 8100 M.2 NVMe,4TB,2543000,9몰,636원/1GB
122668350,Sandisk Optimus GX PRO 8100 M.2 NVMe,2TB,1270000,9몰,635원/1GB
122668549,Sandisk Optimus GX PRO 8100 M.2 NVMe,1TB,636000,9몰,636원/1GB
122668847,Sandisk Optimus GX PRO 8100 히트싱크 M.2 NVMe,8TB,5181000,9몰,648원/1GB
122668913,Sandisk Optimus GX PRO 8100 히트싱크 M.2 NVMe,4TB,2639000,9몰,660원/1GB
122669256,Sandisk Optimus GX PRO 8100 히트싱크 M.2 NVMe,2TB,1331000,9몰,666원/1GB
122669264,Sandisk Optimus GX PRO 8100 히트싱크 M.2 NVMe,1TB,672000,9몰,672원/1GB
122669472,Sandisk Optimus GX 7100 M.2 NVMe,4TB,2152990,12몰,538원/1GB
122669499,Sandisk Optimus GX 7100 M.2 NVMe,2TB,1068180,12몰,534원/1GB
122669509,Sandisk Optimus GX 7100 M.2 NVMe,1TB,531280,12몰,531원/1GB
122669528,Sandisk Optimus GX 7100 M.2 NVMe,500GB,282850,12몰,566원/1GB
122669603,Sandisk Optimus GX 7100M M.2 2230 NVMe,2TB,가격비교예정,0몰,
122669612,Sandisk Optimus GX 7100M M.2 2230 NVMe,1TB,가격비교예정,0몰,
122669695,Sandisk Optimus 5100 M.2 NVMe,2TB,853030,21몰,427원/1GB
122669740,Sandisk Optimus 5100 M.2 NVMe,1TB,443920,21몰,444원/1GB
122669752,Sandisk Optimus 5100 M.2 NVMe,500GB,246450,21몰,493원/1GB
122669782,Sandisk Optimus 5100 M.2 NVMe,4TB,1693350,21몰,423원/1GB
122676670,Sandisk Optimus GX 7100 M.2 NVMe 해외구매,4TB,1878100,1몰,470원/1GB
